age,screen_damage,battery_damage,model_name,price,ram,rom,make_receive_call,touch_screen_working,isOriginalScreen
5,5,2,Google Pixel 6,21000,12.0,256,False,True,False
5,5,1,Google Pixel 6,19500,2.0,256,False,True,False
5,1,3,Google Pixel 6,1499,6.0,128,False,False,False
5,4,5,Google Pixel 6,16500,4.0,32,True,True,True
5,1,2,Google Pixel 6,15000,8.0,128,False,False,True
5,5,4,Google Pixel 6,1499,4.0,512,False,False,False
5,3,1,Google Pixel 6,12000,2.0,32,True,False,True
5,1,4,Google Pixel 6,10500,4.0,64,True,False,False
5,5,4,Google Pixel 6,24000,12.0,64,True,False,False
5,2,1,Google Pixel 6,22500,8.0,32,False,False,True
5,1,2,Google Pixel 6,21000,6.0,128,True,True,False
5,2,3,Google Pixel 6,1499,2.0,128,False,False,False
5,2,1,Google Pixel 6,18000,2.0,256,False,False,True
5,1,4,Google Pixel 6,16500,2.0,64,True,True,False
5,2,1,Google Pixel 6,1499,12.0,512,False,False,False
5,3,5,Google Pixel 6,13500,2.0,128,False,True,False
5,1,3,Google Pixel 6,12000,4.0,128,False,False,True
5,1,3,Google Pixel 6,10500,8.0,256,False,True,False
5,5,1,Google Pixel 6,9000,8.0,256,True,False,False
1,1,2,Huawei P40,45000,6.0,32,True,True,True
1,2,3,Huawei P40,43500,6.0,32,True,True,True
1,5,3,Huawei P40,42000,2.0,128,True,False,False
1,4,3,Huawei P40,40500,2.0,32,True,True,False
1,5,4,Huawei P40,39000,6.0,512,True,False,False
1,1,5,Huawei P40,37500,12.0,512,True,True,False
1,2,3,Huawei P40,36000,8.0,256,True,True,True
1,2,3,Huawei P40,1499,2.0,512,False,False,False
1,3,3,Huawei P40,33000,8.0,32,True,False,False
1,4,2,Huawei P40,31500,6.0,256,True,True,True
1,5,4,Huawei P40,30000,6.0,32,True,False,False
1,2,3,Huawei P40,1499,8.0,64,False,False,False
1,5,2,Huawei P40,42000,12.0,64,True,False,True
1,4,5,Huawei P40,40500,8.0,128,False,False,True
1,1,5,Huawei P40,39000,2.0,64,True,True,False
1,5,1,Huawei P40,37500,8.0,64,True,False,True
1,2,2,Huawei P40,1499,12.0,64,False,False,False
1,2,4,Huawei P40,34500,8.0,128,False,False,True
1,5,3,Huawei P40,33000,12.0,512,False,True,False
1,2,1,Huawei P40,31500,4.0,256,False,False,True
1,4,4,Huawei P40,30000,2.0,128,True,False,False
1,5,4,Huawei P40,28500,6.0,512,True,True,False
1,4,5,Huawei P40,1499,6.0,256,False,False,False
1,4,1,Huawei P40,40500,2.0,128,True,False,True
1,4,5,Huawei P40,39000,4.0,256,True,False,False
1,1,3,Huawei P40,37500,6.0,64,True,False,True
1,4,5,Huawei P40,36000,12.0,128,True,False,True
1,1,1,Huawei P40,34500,8.0,512,False,True,True
1,3,4,Huawei P40,1499,12.0,128,False,False,False
1,1,3,Huawei P40,31500,4.0,64,False,False,True
1,1,3,Huawei P40,30000,2.0,64,True,True,False
1,3,4,Huawei P40,28500,8.0,32,False,False,True
1,2,1,Huawei P40,27000,6.0,256,False,True,False
1,3,2,Huawei P40,1499,4.0,512,False,False,False
1,1,2,Huawei P40,39000,8.0,256,False,False,True
1,2,4,Huawei P40,37500,12.0,128,True,False,True
1,5,4,Huawei P40,36000,8.0,256,False,False,True
1,5,3,Huawei P40,34500,4.0,32,False,True,False
1,4,3,Huawei P40,33000,6.0,64,False,True,True
1,1,2,Huawei P40,31500,6.0,128,True,True,True
1,2,1,Huawei P40,30000,2.0,64,False,False,True
1,3,5,Huawei P40,28500,12.0,256,False,False,True
1,1,5,Huawei P40,27000,6.0,128,True,False,True
1,2,3,Huawei P40,25500,4.0,512,False,True,False
1,1,5,Huawei P40,39000,4.0,32,False,False,True
1,2,3,Huawei P40,37500,8.0,512,True,True,False
1,3,4,Huawei P40,36000,4.0,512,True,True,True
1,3,4,Huawei P40,34500,8.0,32,False,True,False
1,1,5,Huawei P40,1499,8.0,128,False,False,False
1,5,2,Huawei P40,1499,8.0,64,False,False,False
1,5,1,Huawei P40,30000,12.0,256,False,False,True
1,4,3,Huawei P40,28500,2.0,32,False,True,True
1,4,5,Huawei P40,27000,4.0,128,True,True,True
1,5,5,Huawei P40,25500,6.0,32,True,False,False
1,2,3,Huawei P40,24000,4.0,128,False,True,True
1,3,2,Huawei P40,37500,8.0,32,True,True,False
1,1,1,Huawei P40,36000,12.0,128,True,True,True
1,3,3,Huawei P40,34500,2.0,256,True,False,True
1,3,3,Huawei P40,33000,4.0,256,False,False,True
1,3,1,Huawei P40,31500,4.0,256,True,True,True
1,5,5,Huawei P40,30000,8.0,128,True,False,True
1,1,5,Huawei P40,1499,4.0,128,False,False,False
1,4,4,Huawei P40,27000,8.0,64,True,False,False
1,5,2,Huawei P40,25500,8.0,128,True,False,False
1,5,3,Huawei P40,24000,2.0,128,False,True,False
1,4,5,Huawei P40,22500,4.0,32,False,False,True
1,5,3,Huawei P40,36000,6.0,32,True,True,True
1,2,2,Huawei P40,34500,6.0,256,True,True,True
1,1,5,Huawei P40,33000,2.0,128,True,True,False
1,1,5,Huawei P40,31500,6.0,64,True,True,False
1,1,3,Huawei P40,1499,4.0,32,False,False,False
1,1,2,Huawei P40,28500,6.0,512,True,True,False
1,3,1,Huawei P40,27000,2.0,64,True,True,False
1,3,4,Huawei P40,25500,4.0,128,False,True,False
1,4,3,Huawei P40,24000,2.0,512,True,True,True
1,5,1,Huawei P40,22500,8.0,128,True,False,False
1,5,3,Huawei P40,21000,12.0,256,False,True,False
1,4,2,Huawei P40,34500,6.0,32,False,True,True
1,5,1,Huawei P40,33000,2.0,128,False,True,True
1,5,3,Huawei P40,31500,12.0,256,False,True,True
1,2,1,Huawei P40,30000,12.0,512,False,True,True
1,1,4,Huawei P40,28500,8.0,32,False,True,True
1,5,3,Huawei P40,27000,4.0,256,True,False,True
1,1,5,Huawei P40,25500,12.0,64,False,True,True
1,3,2,Huawei P40,1499,12.0,128,False,False,False
1,5,3,Huawei P40,22500,2.0,64,False,True,False
1,5,2,Huawei P40,21000,12.0,64,False,True,True
1,4,4,Huawei P40,19500,12.0,256,False,True,False
1,3,1,Huawei P40,1499,6.0,128,False,False,False
1,1,2,Huawei P40,31500,4.0,256,True,False,True
1,1,5,Huawei P40,30000,4.0,32,True,True,True
1,2,1,Huawei P40,28500,8.0,32,True,True,True
1,2,3,Huawei P40,27000,6.0,128,False,False,True
1,4,3,Huawei P40,25500,12.0,32,True,True,False
1,4,5,Huawei P40,24000,8.0,256,False,True,False
1,4,5,Huawei P40,22500,4.0,128,True,False,False
1,1,4,Huawei P40,21000,2.0,256,False,True,True
1,2,1,Huawei P40,19500,12.0,64,True,True,False
1,2,2,Huawei P40,18000,8.0,32,True,True,False
1,5,4,Huawei P40,1499,6.0,64,False,False,False
1,2,5,Huawei P40,1499,6.0,64,False,False,False
1,3,5,Huawei P40,28500,8.0,64,True,False,True
1,2,2,Huawei P40,27000,4.0,512,True,False,True
1,3,1,Huawei P40,25500,6.0,256,False,True,False
1,1,5,Huawei P40,1499,4.0,128,False,False,False
1,1,2,Huawei P40,22500,12.0,128,True,True,False
1,2,2,Huawei P40,1499,8.0,256,False,False,False
1,4,2,Huawei P40,19500,6.0,32,True,False,False
1,3,3,Huawei P40,18000,8.0,512,False,True,True
1,1,3,Huawei P40,16500,12.0,256,True,False,True
1,4,4,Huawei P40,30000,4.0,128,True,True,False
1,4,1,Huawei P40,28500,8.0,128,True,False,True
1,1,1,Huawei P40,27000,2.0,256,False,True,False
1,2,5,Huawei P40,25500,8.0,256,True,True,True
1,5,3,Huawei P40,24000,12.0,64,True,True,False
1,2,2,Huawei P40,22500,4.0,128,True,False,False
1,4,3,Huawei P40,21000,2.0,512,True,False,True
1,5,2,Huawei P40,19500,8.0,256,True,False,True
1,4,4,Huawei P40,1499,2.0,256,False,False,False
1,3,4,Huawei P40,16500,4.0,512,False,True,True
1,2,2,Huawei P40,15000,8.0,32,True,True,True
2,1,5,Huawei P40,43000,12.0,256,True,False,False
2,3,1,Huawei P40,41500,4.0,64,True,False,False
2,1,4,Huawei P40,40000,4.0,512,True,False,False
2,4,2,Huawei P40,38500,2.0,32,False,False,True
2,4,4,Huawei P40,37000,4.0,64,True,False,True
2,2,5,Huawei P40,35500,12.0,64,True,False,True
2,2,4,Huawei P40,34000,12.0,128,True,True,True
2,3,4,Huawei P40,32500,2.0,512,True,True,True
2,1,3,Huawei P40,31000,6.0,512,False,True,True
2,1,1,Huawei P40,29500,6.0,128,False,True,True
2,4,2,Huawei P40,28000,4.0,32,False,True,True
2,5,1,Huawei P40,1499,6.0,512,False,False,False
2,1,3,Huawei P40,40000,12.0,256,False,True,True
2,4,1,Huawei P40,38500,8.0,64,False,True,False
2,3,3,Huawei P40,37000,8.0,128,False,True,False
2,3,3,Huawei P40,35500,12.0,128,True,False,False
2,4,4,Huawei P40,34000,4.0,512,False,True,True
2,1,4,Huawei P40,1499,12.0,256,False,False,False
2,3,4,Huawei P40,1499,2.0,64,False,False,False
2,4,4,Huawei P40,29500,12.0,32,True,False,False
2,5,1,Huawei P40,28000,6.0,32,True,False,False
2,3,3,Huawei P40,26500,4.0,64,False,False,True
2,2,2,Huawei P40,40000,6.0,64,True,False,False
2,1,3,Huawei P40,38500,4.0,256,True,False,False
2,1,5,Huawei P40,37000,2.0,128,False,False,True
2,5,5,Huawei P40,35500,8.0,32,True,False,False
2,2,2,Huawei P40,1499,8.0,512,False,False,False
2,1,3,Huawei P40,32500,4.0,64,True,False,False
2,1,1,Huawei P40,31000,12.0,512,True,True,True
2,1,5,Huawei P40,29500,8.0,64,True,False,True
2,2,3,Huawei P40,28000,4.0,128,False,False,True
2,2,3,Huawei P40,26500,2.0,32,False,False,True
2,1,4,Huawei P40,25000,12.0,512,False,True,False
2,3,3,Huawei P40,38500,6.0,256,True,True,False
2,4,3,Huawei P40,1499,8.0,32,False,False,False
2,3,4,Huawei P40,35500,2.0,512,False,False,True
2,1,3,Huawei P40,34000,2.0,256,True,False,False
2,4,4,Huawei P40,32500,8.0,128,True,True,False
2,2,3,Huawei P40,31000,4.0,64,True,False,True
2,4,1,Huawei P40,29500,2.0,128,True,False,True
2,3,4,Huawei P40,28000,2.0,512,False,True,False
2,4,5,Huawei P40,26500,12.0,64,True,True,True
2,4,4,Huawei P40,25000,8.0,256,False,True,True
2,5,1,Huawei P40,23500,8.0,256,True,True,True
2,1,1,Huawei P40,1499,8.0,256,False,False,False
2,1,1,Huawei P40,35500,8.0,256,True,True,True
2,1,1,Huawei P40,34000,4.0,512,True,False,False
2,2,2,Huawei P40,32500,4.0,32,True,True,True
2,5,4,Huawei P40,31000,6.0,64,False,True,False
2,2,1,Huawei P40,29500,8.0,64,False,True,True
2,1,4,Huawei P40,28000,4.0,32,False,True,False
2,5,1,Huawei P40,26500,4.0,512,True,True,True
2,4,1,Huawei P40,25000,2.0,128,False,False,True
2,3,4,Huawei P40,23500,2.0,256,True,False,True
2,3,1,Huawei P40,22000,4.0,64,True,True,False
2,1,1,Huawei P40,35500,4.0,512,False,True,True
2,3,3,Huawei P40,34000,12.0,32,False,False,True
2,2,3,Huawei P40,32500,2.0,128,True,True,True
2,5,1,Huawei P40,31000,6.0,256,True,False,False
2,2,1,Huawei P40,29500,12.0,128,True,False,False
2,4,3,Huawei P40,28000,2.0,512,True,True,True
2,4,4,Huawei P40,26500,2.0,64,False,True,True
2,4,2,Huawei P40,25000,6.0,256,False,True,False
2,1,2,Huawei P40,23500,2.0,32,False,False,True
2,3,3,Huawei P40,22000,4.0,64,True,False,False
2,1,4,Huawei P40,20500,2.0,32,False,True,False
2,2,1,Huawei P40,34000,2.0,32,False,True,True
2,2,3,Huawei P40,32500,4.0,256,True,False,False
2,2,2,Huawei P40,1499,8.0,32,False,False,False
2,3,1,Huawei P40,29500,2.0,128,True,True,True
2,5,4,Huawei P40,1499,2.0,64,False,False,False
2,1,1,Huawei P40,1499,4.0,128,False,False,False
2,1,2,Huawei P40,25000,12.0,256,True,False,False
2,2,2,Huawei P40,23500,4.0,64,False,False,True
2,3,3,Huawei P40,22000,2.0,32,True,False,True
2,3,1,Huawei P40,1499,2.0,64,False,False,False
2,5,5,Huawei P40,1499,12.0,512,False,False,False
2,3,3,Huawei P40,32500,2.0,512,False,True,False
2,3,5,Huawei P40,31000,4.0,64,True,True,True
2,4,1,Huawei P40,29500,2.0,256,True,True,True
2,1,5,Huawei P40,28000,2.0,256,True,False,True
2,5,4,Huawei P40,26500,6.0,32,True,True,False
2,4,4,Huawei P40,25000,4.0,256,False,True,True
2,1,4,Huawei P40,23500,2.0,512,True,True,False
2,3,4,Huawei P40,22000,8.0,128,True,False,False
2,5,5,Huawei P40,20500,2.0,512,True,True,True
2,1,3,Huawei P40,19000,2.0,128,False,False,True
2,2,4,Huawei P40,17500,12.0,32,True,True,False
2,2,1,Huawei P40,31000,8.0,256,True,False,True
2,4,2,Huawei P40,29500,2.0,128,False,True,True
2,3,4,Huawei P40,28000,2.0,128,True,False,True
2,4,5,Huawei P40,26500,4.0,256,False,False,True
2,4,2,Huawei P40,25000,8.0,256,True,False,True
2,3,3,Huawei P40,23500,6.0,512,False,False,True
2,2,3,Huawei P40,22000,8.0,64,False,False,True
2,5,1,Huawei P40,20500,6.0,512,True,False,False
2,4,2,Huawei P40,19000,2.0,512,True,True,False
2,3,1,Huawei P40,17500,8.0,512,True,True,False
2,2,5,Huawei P40,16000,12.0,128,True,False,False
2,1,2,Huawei P40,29500,6.0,512,False,True,False
2,5,5,Huawei P40,28000,4.0,512,True,False,True
2,4,1,Huawei P40,26500,6.0,32,False,True,True
2,4,1,Huawei P40,25000,12.0,128,False,True,False
2,5,2,Huawei P40,23500,2.0,512,False,True,True
2,1,1,Huawei P40,22000,4.0,32,True,True,False
2,4,5,Huawei P40,20500,6.0,128,False,True,True
2,4,4,Huawei P40,19000,8.0,512,False,True,True
2,3,5,Huawei P40,17500,8.0,128,False,True,True
2,2,2,Huawei P40,16000,12.0,32,True,True,True
2,3,3,Huawei P40,14500,2.0,512,True,False,False
2,3,1,Huawei P40,28000,6.0,128,True,False,False
2,2,2,Huawei P40,26500,4.0,128,False,True,False
2,3,1,Huawei P40,1499,8.0,512,False,False,False
2,2,1,Huawei P40,23500,2.0,256,True,True,False
2,5,4,Huawei P40,22000,12.0,32,True,True,True
2,5,1,Huawei P40,20500,4.0,32,True,False,True
2,2,4,Huawei P40,1499,6.0,128,False,False,False
2,5,3,Huawei P40,17500,8.0,64,False,True,True
2,5,2,Huawei P40,16000,4.0,32,False,True,True
2,4,3,Huawei P40,14500,4.0,128,False,True,True
2,2,2,Huawei P40,13000,6.0,64,True,True,True
3,4,1,Huawei P40,41000,4.0,128,True,False,False
3,4,2,Huawei P40,39500,4.0,64,False,False,True
3,3,3,Huawei P40,38000,4.0,64,False,False,True
3,2,3,Huawei P40,36500,4.0,64,False,True,True
3,1,1,Huawei P40,35000,12.0,64,True,False,False
3,2,4,Huawei P40,33500,6.0,512,False,False,True
3,3,3,Huawei P40,32000,12.0,128,False,False,True
3,1,1,Huawei P40,30500,12.0,64,True,False,True
3,3,2,Huawei P40,29000,8.0,32,True,True,True
3,5,4,Huawei P40,27500,12.0,128,False,True,False
3,2,2,Huawei P40,26000,12.0,128,False,False,True
3,5,5,Huawei P40,39500,12.0,128,True,True,True
3,3,3,Huawei P40,38000,8.0,32,False,False,True
3,2,5,Huawei P40,1499,4.0,512,False,False,False
3,1,5,Huawei P40,35000,2.0,512,True,False,False
3,3,2,Huawei P40,1499,2.0,32,False,False,False
3,5,1,Huawei P40,32000,8.0,64,False,False,True
3,5,3,Huawei P40,30500,12.0,512,False,True,False
3,2,3,Huawei P40,1499,2.0,512,False,False,False
3,4,5,Huawei P40,27500,4.0,256,True,True,True
3,4,5,Huawei P40,26000,8.0,256,True,True,False
3,3,1,Huawei P40,24500,8.0,64,False,True,False
3,4,4,Huawei P40,38000,6.0,32,True,False,False
3,1,5,Huawei P40,36500,12.0,128,False,True,True
3,4,4,Huawei P40,35000,6.0,128,True,False,False
3,2,4,Huawei P40,33500,6.0,32,True,False,True
3,4,3,Huawei P40,32000,4.0,512,True,False,True
3,1,1,Huawei P40,30500,12.0,128,True,True,True
3,1,2,Huawei P40,29000,2.0,64,True,True,True
3,2,1,Huawei P40,1499,2.0,512,False,False,False
3,3,4,Huawei P40,26000,6.0,32,False,False,True
3,2,1,Huawei P40,24500,6.0,128,False,True,True
3,4,4,Huawei P40,23000,12.0,64,True,False,True
3,3,5,Huawei P40,1499,4.0,32,False,False,False
3,5,2,Huawei P40,35000,2.0,512,True,True,True
3,3,5,Huawei P40,33500,2.0,512,True,False,True
3,2,4,Huawei P40,32000,4.0,32,True,False,True
3,5,2,Huawei P40,30500,12.0,32,False,True,False
3,4,1,Huawei P40,29000,4.0,256,False,True,True
3,1,3,Huawei P40,27500,2.0,256,True,True,True
3,3,1,Huawei P40,26000,8.0,32,True,True,False
3,5,2,Huawei P40,24500,2.0,32,True,True,True
3,2,3,Huawei P40,23000,12.0,32,True,True,False
3,1,3,Huawei P40,21500,8.0,256,True,True,False
3,1,1,Huawei P40,1499,6.0,512,False,False,False
3,2,3,Huawei P40,33500,6.0,256,False,False,True
3,4,5,Huawei P40,32000,12.0,32,True,False,True
3,1,1,Huawei P40,30500,2.0,256,True,True,True
3,1,5,Huawei P40,29000,12.0,512,False,True,False
3,3,3,Huawei P40,27500,12.0,128,False,False,True
3,4,1,Huawei P40,26000,2.0,64,True,False,False
3,5,2,Huawei P40,24500,2.0,64,True,False,False
3,1,1,Huawei P40,23000,8.0,32,True,False,True
3,4,1,Huawei P40,21500,8.0,128,True,False,False
3,5,5,Huawei P40,20000,2.0,128,True,False,False
3,2,3,Huawei P40,33500,8.0,256,True,True,True
3,1,4,Huawei P40,32000,4.0,256,True,True,True
3,4,3,Huawei P40,30500,12.0,256,True,False,True
3,4,2,Huawei P40,29000,12.0,128,True,True,False
3,4,5,Huawei P40,27500,6.0,512,False,False,True
3,4,1,Huawei P40,26000,2.0,512,True,True,False
3,5,2,Huawei P40,1499,2.0,64,False,False,False
3,2,5,Huawei P40,1499,4.0,256,False,False,False
3,3,1,Huawei P40,21500,12.0,128,False,True,False
3,4,3,Huawei P40,20000,4.0,32,True,False,True
3,5,2,Huawei P40,18500,6.0,64,True,False,True
3,4,1,Huawei P40,1499,12.0,32,False,False,False
3,5,3,Huawei P40,30500,8.0,128,False,True,False
3,2,1,Huawei P40,29000,4.0,256,True,False,False
3,2,4,Huawei P40,27500,4.0,32,True,False,True
3,5,5,Huawei P40,1499,6.0,128,False,False,False
3,1,3,Huawei P40,24500,8.0,64,True,True,False
3,1,1,Huawei P40,23000,8.0,64,False,True,False
3,2,4,Huawei P40,21500,2.0,256,False,True,False
3,5,5,Huawei P40,20000,6.0,512,False,True,True
3,3,5,Huawei P40,18500,12.0,64,True,True,False
3,5,3,Huawei P40,17000,4.0,512,True,False,True
3,5,4,Huawei P40,30500,2.0,256,False,True,True
3,2,1,Huawei P40,29000,12.0,128,False,True,True
3,2,3,Huawei P40,1499,2.0,64,False,False,False
3,2,1,Huawei P40,26000,6.0,64,True,True,True
3,1,3,Huawei P40,24500,2.0,64,False,False,True
3,2,1,Huawei P40,23000,12.0,256,True,True,False
3,4,2,Huawei P40,21500,4.0,128,True,True,False
3,1,5,Huawei P40,20000,6.0,256,False,True,True
3,1,5,Huawei P40,18500,4.0,32,True,True,False
3,1,3,Huawei P40,17000,6.0,512,True,True,False
3,5,4,Huawei P40,15500,2.0,256,True,False,False
3,5,4,Huawei P40,29000,2.0,32,False,False,True
3,3,5,Huawei P40,27500,8.0,512,True,True,True
3,1,2,Huawei P40,26000,8.0,32,True,True,True
3,5,2,Huawei P40,24500,4.0,512,False,True,True
3,4,1,Huawei P40,23000,8.0,256,False,False,True
3,1,2,Huawei P40,21500,12.0,512,True,True,False
3,4,5,Huawei P40,20000,6.0,128,True,False,False
3,2,3,Huawei P40,18500,4.0,32,True,False,False
3,3,4,Huawei P40,17000,4.0,512,True,False,True
3,2,1,Huawei P40,15500,4.0,256,False,True,True
3,1,4,Huawei P40,14000,12.0,64,True,False,False
3,5,1,Huawei P40,27500,8.0,32,True,True,False
3,2,1,Huawei P40,26000,2.0,128,False,False,True
3,4,5,Huawei P40,1499,12.0,32,False,False,False
3,1,5,Huawei P40,23000,12.0,256,True,True,True
3,2,1,Huawei P40,21500,4.0,64,False,True,True
3,2,2,Huawei P40,20000,6.0,512,True,True,True
3,5,4,Huawei P40,18500,4.0,128,False,False,True
3,5,3,Huawei P40,17000,6.0,256,False,True,True
3,4,5,Huawei P40,15500,8.0,32,True,True,True
3,5,2,Huawei P40,14000,8.0,512,True,True,True
3,1,2,Huawei P40,12500,2.0,64,True,True,False
3,5,4,Huawei P40,26000,12.0,512,False,True,False
3,5,2,Huawei P40,24500,4.0,512,False,True,True
3,1,1,Huawei P40,23000,4.0,128,False,False,True
3,3,1,Huawei P40,21500,8.0,32,True,False,True
3,5,3,Huawei P40,20000,2.0,32,True,True,False
3,4,2,Huawei P40,18500,12.0,128,False,False,True
3,4,5,Huawei P40,17000,8.0,32,False,False,True
3,1,5,Huawei P40,1499,2.0,128,False,False,False
3,2,4,Huawei P40,14000,8.0,64,True,False,False
3,4,1,Huawei P40,12500,8.0,32,False,False,True
3,4,2,Huawei P40,11000,12.0,256,True,True,True
4,1,2,Huawei P40,39000,4.0,32,False,False,True
4,5,2,Huawei P40,1499,8.0,128,False,False,False
4,4,5,Huawei P40,36000,8.0,64,True,False,False
4,2,2,Huawei P40,34500,6.0,64,True,True,True
4,3,5,Huawei P40,33000,6.0,32,True,True,False
4,2,4,Huawei P40,31500,6.0,256,False,True,True
4,4,2,Huawei P40,30000,12.0,512,False,True,True
4,3,4,Huawei P40,28500,4.0,512,False,False,True
4,2,5,Huawei P40,27000,12.0,256,False,True,False
4,4,1,Huawei P40,25500,12.0,32,True,True,True
4,1,3,Huawei P40,24000,12.0,32,True,False,True
4,5,1,Huawei P40,37500,8.0,512,True,True,False
4,1,4,Huawei P40,36000,6.0,128,True,True,True
4,5,2,Huawei P40,34500,2.0,128,False,True,False
4,3,4,Huawei P40,33000,12.0,32,False,False,True
4,5,2,Huawei P40,1499,2.0,512,False,False,False
4,2,4,Huawei P40,30000,12.0,128,True,False,False
4,4,5,Huawei P40,28500,6.0,512,False,True,True
4,3,3,Huawei P40,27000,2.0,64,True,True,True
4,1,4,Huawei P40,25500,2.0,512,True,False,False
4,3,1,Huawei P40,24000,6.0,512,False,False,True
4,4,1,Huawei P40,22500,8.0,256,False,False,True
4,2,3,Huawei P40,36000,8.0,128,False,False,True
4,1,1,Huawei P40,34500,8.0,256,True,False,True
4,1,5,Huawei P40,33000,8.0,256,True,False,True
4,5,3,Huawei P40,31500,12.0,256,True,True,False
4,3,2,Huawei P40,30000,8.0,64,True,True,True
4,2,5,Huawei P40,28500,12.0,256,False,True,False
4,1,2,Huawei P40,27000,4.0,512,False,True,True
4,1,1,Huawei P40,25500,2.0,512,False,True,True
4,5,3,Huawei P40,24000,8.0,512,True,False,False
4,4,1,Huawei P40,22500,2.0,64,False,True,True
4,3,3,Huawei P40,21000,12.0,64,True,True,True
4,3,4,Huawei P40,34500,4.0,32,True,False,True
4,2,5,Huawei P40,33000,4.0,128,True,True,True
4,5,5,Huawei P40,1499,2.0,32,False,False,False
4,4,4,Huawei P40,30000,4.0,128,False,True,False
4,1,3,Huawei P40,28500,4.0,512,True,True,True
4,2,4,Huawei P40,27000,12.0,64,False,False,True
4,5,4,Huawei P40,25500,8.0,32,True,True,False
4,3,4,Huawei P40,24000,4.0,512,True,False,False
4,5,3,Huawei P40,22500,2.0,256,True,False,False
4,3,3,Huawei P40,21000,12.0,64,True,True,False
4,2,4,Huawei P40,19500,4.0,512,False,False,True
4,3,2,Huawei P40,33000,8.0,256,True,True,False
4,3,3,Huawei P40,31500,6.0,512,True,False,False
4,3,3,Huawei P40,30000,8.0,128,True,False,True
4,1,2,Huawei P40,1499,8.0,32,False,False,False
4,5,5,Huawei P40,27000,2.0,512,False,False,True
4,1,4,Huawei P40,25500,8.0,32,False,True,False
4,1,5,Huawei P40,1499,2.0,128,False,False,False
4,3,5,Huawei P40,22500,6.0,512,True,False,True
4,1,5,Huawei P40,21000,8.0,128,True,False,True
4,5,1,Huawei P40,19500,12.0,512,True,True,False
4,5,2,Huawei P40,18000,4.0,128,False,True,True
4,2,3,Huawei P40,31500,2.0,256,False,True,True
4,4,4,Huawei P40,30000,12.0,128,True,False,True
4,2,5,Huawei P40,28500,8.0,32,True,False,True
4,5,3,Huawei P40,27000,2.0,512,False,False,True
4,2,4,Huawei P40,25500,12.0,64,True,True,False
4,5,5,Huawei P40,1499,2.0,512,False,False,False
4,1,1,Huawei P40,22500,4.0,256,True,False,False
4,1,1,Huawei P40,21000,2.0,256,False,True,True
4,4,2,Huawei P40,19500,12.0,32,True,True,False
4,1,4,Huawei P40,1499,4.0,128,False,False,False
4,2,2,Huawei P40,16500,6.0,512,False,False,True
4,2,3,Huawei P40,30000,12.0,128,False,True,True
4,1,2,Huawei P40,28500,8.0,512,True,True,True
4,1,4,Huawei P40,27000,2.0,512,True,True,False
4,3,4,Huawei P40,25500,8.0,64,True,True,True
4,1,5,Huawei P40,1499,8.0,256,False,False,False
4,3,1,Huawei P40,22500,8.0,64,True,True,False
4,1,3,Huawei P40,21000,2.0,32,False,False,True
4,3,2,Huawei P40,19500,4.0,64,False,True,False
4,5,1,Huawei P40,1499,6.0,32,False,False,False
4,4,1,Huawei P40,16500,4.0,64,True,False,False
4,3,3,Huawei P40,15000,2.0,32,False,True,True
4,1,2,Huawei P40,28500,6.0,32,True,True,False
4,1,3,Huawei P40,27000,2.0,512,False,True,True
4,5,5,Huawei P40,25500,2.0,64,False,True,True
4,3,1,Huawei P40,24000,6.0,64,True,True,True
4,3,3,Huawei P40,22500,2.0,512,False,True,False
4,4,4,Huawei P40,21000,2.0,512,True,True,True
4,2,2,Huawei P40,19500,6.0,32,False,False,True
4,4,5,Huawei P40,18000,2.0,512,False,True,False
4,5,4,Huawei P40,16500,12.0,128,False,True,True
4,3,5,Huawei P40,15000,4.0,128,True,True,False
4,4,2,Huawei P40,13500,6.0,32,False,True,True
4,2,3,Huawei P40,27000,2.0,32,True,True,True
4,3,5,Huawei P40,25500,8.0,32,False,True,True
4,5,4,Huawei P40,24000,4.0,64,False,True,False
4,1,2,Huawei P40,22500,12.0,256,True,True,True
4,1,4,Huawei P40,21000,6.0,512,True,True,False
4,3,4,Huawei P40,19500,6.0,32,True,False,False
4,4,3,Huawei P40,18000,6.0,256,True,False,True
4,4,5,Huawei P40,16500,4.0,256,True,True,True
4,4,3,Huawei P40,15000,4.0,512,True,True,True
4,2,2,Huawei P40,13500,12.0,512,False,True,True
4,2,4,Huawei P40,12000,6.0,64,True,True,False
4,2,3,Huawei P40,25500,2.0,256,True,False,True
4,1,4,Huawei P40,24000,2.0,64,True,False,False
4,2,1,Huawei P40,22500,12.0,64,True,True,False
4,3,4,Huawei P40,21000,4.0,128,True,True,True
4,4,3,Huawei P40,1499,12.0,64,False,False,False
4,3,1,Huawei P40,18000,4.0,512,False,False,True
4,4,5,Huawei P40,1499,6.0,32,False,False,False
4,5,2,Huawei P40,15000,4.0,256,True,True,True
4,5,3,Huawei P40,13500,12.0,64,False,True,True
4,5,2,Huawei P40,12000,6.0,128,True,False,False
4,2,3,Huawei P40,10500,12.0,256,False,True,True
4,5,2,Huawei P40,24000,12.0,64,True,False,True
4,1,5,Huawei P40,22500,8.0,64,False,True,True
4,3,4,Huawei P40,21000,4.0,64,True,True,True
4,4,2,Huawei P40,19500,12.0,256,False,True,False
